uniprot_id	elm	kegg_id	kegg_name
P04637	MOD_SUMO_for_1	hsa05205	Proteoglycans in cancer 
P04637	TRG_NES_CRM1_1	hsa05205	Proteoglycans in cancer 
P04637	TRG_NLS_Bipartite_1	hsa05205	Proteoglycans in cancer 
P04637	DEG_MDM2_SWIB_1	hsa05206	MicroRNAs in cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05206	MicroRNAs in cancer 
P04637	DOC_USP7_MATH_1	hsa05206	MicroRNAs in cancer 
P04637	DOC_USP7_UBL2_3	hsa05206	MicroRNAs in cancer 
P04637	DOC_WW_Pin1_4	hsa05206	MicroRNAs in cancer 
P04637	MOD_CDK_SPxxK_3	hsa05206	MicroRNAs in cancer 
P04637	MOD_CK1_1	hsa05206	MicroRNAs in cancer 
P04637	MOD_GSK3_1	hsa05206	MicroRNAs in cancer 
P04637	MOD_PIKK_1	hsa05206	MicroRNAs in cancer 
P04637	MOD_SUMO_for_1	hsa05206	MicroRNAs in cancer 
P04637	TRG_NES_CRM1_1	hsa05206	MicroRNAs in cancer 
P04637	TRG_NLS_Bipartite_1	hsa05206	MicroRNAs in cancer 
P04637	DEG_MDM2_SWIB_1	hsa05210	Colorectal cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05210	Colorectal cancer 
P04637	DOC_USP7_MATH_1	hsa05210	Colorectal cancer 
P04637	DOC_USP7_UBL2_3	hsa05210	Colorectal cancer 
P04637	DOC_WW_Pin1_4	hsa05210	Colorectal cancer 
P04637	MOD_CDK_SPxxK_3	hsa05210	Colorectal cancer 
P04637	MOD_CK1_1	hsa05210	Colorectal cancer 
P04637	MOD_GSK3_1	hsa05210	Colorectal cancer 
P04637	MOD_PIKK_1	hsa05210	Colorectal cancer 
P04637	MOD_SUMO_for_1	hsa05210	Colorectal cancer 
P04637	TRG_NES_CRM1_1	hsa05210	Colorectal cancer 
P04637	TRG_NLS_Bipartite_1	hsa05210	Colorectal cancer 
P04637	DEG_MDM2_SWIB_1	hsa05212	Pancreatic cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05212	Pancreatic cancer 
P04637	DOC_USP7_MATH_1	hsa05212	Pancreatic cancer 
P04637	DOC_USP7_UBL2_3	hsa05212	Pancreatic cancer 
P04637	DOC_WW_Pin1_4	hsa05212	Pancreatic cancer 
P04637	MOD_CDK_SPxxK_3	hsa05212	Pancreatic cancer 
P04637	MOD_CK1_1	hsa05212	Pancreatic cancer 
P04637	MOD_GSK3_1	hsa05212	Pancreatic cancer 
P04637	MOD_PIKK_1	hsa05212	Pancreatic cancer 
P04637	MOD_SUMO_for_1	hsa05212	Pancreatic cancer 
P04637	TRG_NES_CRM1_1	hsa05212	Pancreatic cancer 
P04637	TRG_NLS_Bipartite_1	hsa05212	Pancreatic cancer 
P04637	DEG_MDM2_SWIB_1	hsa05213	Endometrial cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05213	Endometrial cancer 
P04637	DOC_USP7_MATH_1	hsa05213	Endometrial cancer 
P04637	DOC_USP7_UBL2_3	hsa05213	Endometrial cancer 
P04637	DOC_WW_Pin1_4	hsa05213	Endometrial cancer 
P04637	MOD_CDK_SPxxK_3	hsa05213	Endometrial cancer 
P04637	MOD_CK1_1	hsa05213	Endometrial cancer 
P04637	MOD_GSK3_1	hsa05213	Endometrial cancer 
P04637	MOD_PIKK_1	hsa05213	Endometrial cancer 
P04637	MOD_SUMO_for_1	hsa05213	Endometrial cancer 
P04637	TRG_NES_CRM1_1	hsa05213	Endometrial cancer 
P04637	TRG_NLS_Bipartite_1	hsa05213	Endometrial cancer 
P04637	DEG_MDM2_SWIB_1	hsa05214	Glioma 
P04637	DOC_CYCLIN_RXL_1	hsa05214	Glioma 
P04637	DOC_USP7_MATH_1	hsa05214	Glioma 
P04637	DOC_USP7_UBL2_3	hsa05214	Glioma 
P04637	DOC_WW_Pin1_4	hsa05214	Glioma 
P04637	MOD_CDK_SPxxK_3	hsa05214	Glioma 
P04637	MOD_CK1_1	hsa05214	Glioma 
P04637	MOD_GSK3_1	hsa05214	Glioma 
P04637	MOD_PIKK_1	hsa05214	Glioma 
P04637	MOD_SUMO_for_1	hsa05214	Glioma 
P04637	TRG_NES_CRM1_1	hsa05214	Glioma 
P04637	TRG_NLS_Bipartite_1	hsa05214	Glioma 
P04637	DEG_MDM2_SWIB_1	hsa05215	Prostate cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05215	Prostate cancer 
P04637	DOC_USP7_MATH_1	hsa05215	Prostate cancer 
P04637	DOC_USP7_UBL2_3	hsa05215	Prostate cancer 
P04637	DOC_WW_Pin1_4	hsa05215	Prostate cancer 
P04637	MOD_CDK_SPxxK_3	hsa05215	Prostate cancer 
P04637	MOD_CK1_1	hsa05215	Prostate cancer 
P04637	MOD_GSK3_1	hsa05215	Prostate cancer 
P04637	MOD_PIKK_1	hsa05215	Prostate cancer 
P04637	MOD_SUMO_for_1	hsa05215	Prostate cancer 
P04637	TRG_NES_CRM1_1	hsa05215	Prostate cancer 
P04637	TRG_NLS_Bipartite_1	hsa05215	Prostate cancer 
P04637	DEG_MDM2_SWIB_1	hsa05216	Thyroid cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05216	Thyroid cancer 
P04637	DOC_USP7_MATH_1	hsa05216	Thyroid cancer 
P04637	DOC_USP7_UBL2_3	hsa05216	Thyroid cancer 
P04637	DOC_WW_Pin1_4	hsa05216	Thyroid cancer 
P04637	MOD_CDK_SPxxK_3	hsa05216	Thyroid cancer 
P04637	MOD_CK1_1	hsa05216	Thyroid cancer 
P04637	MOD_GSK3_1	hsa05216	Thyroid cancer 
P04637	MOD_PIKK_1	hsa05216	Thyroid cancer 
P04637	MOD_SUMO_for_1	hsa05216	Thyroid cancer 
P04637	TRG_NES_CRM1_1	hsa05216	Thyroid cancer 
P04637	TRG_NLS_Bipartite_1	hsa05216	Thyroid cancer 
P04637	DEG_MDM2_SWIB_1	hsa05217	Basal cell carcinoma 
P04637	DOC_CYCLIN_RXL_1	hsa05217	Basal cell carcinoma 
P04637	DOC_USP7_MATH_1	hsa05217	Basal cell carcinoma 
P04637	DOC_USP7_UBL2_3	hsa05217	Basal cell carcinoma 
P04637	DOC_WW_Pin1_4	hsa05217	Basal cell carcinoma 
P04637	MOD_CDK_SPxxK_3	hsa05217	Basal cell carcinoma 
P04637	MOD_CK1_1	hsa05217	Basal cell carcinoma 
P04637	MOD_GSK3_1	hsa05217	Basal cell carcinoma 
P04637	MOD_PIKK_1	hsa05217	Basal cell carcinoma 
P04637	MOD_SUMO_for_1	hsa05217	Basal cell carcinoma 
P04637	TRG_NES_CRM1_1	hsa05217	Basal cell carcinoma 
P04637	TRG_NLS_Bipartite_1	hsa05217	Basal cell carcinoma 
P04637	DEG_MDM2_SWIB_1	hsa05218	Melanoma 
P04637	DOC_CYCLIN_RXL_1	hsa05218	Melanoma 
P04637	DOC_USP7_MATH_1	hsa05218	Melanoma 
P04637	DOC_USP7_UBL2_3	hsa05218	Melanoma 
P04637	DOC_WW_Pin1_4	hsa05218	Melanoma 
P04637	MOD_CDK_SPxxK_3	hsa05218	Melanoma 
P04637	MOD_CK1_1	hsa05218	Melanoma 
P04637	MOD_GSK3_1	hsa05218	Melanoma 
P04637	MOD_PIKK_1	hsa05218	Melanoma 
P04637	MOD_SUMO_for_1	hsa05218	Melanoma 
P04637	TRG_NES_CRM1_1	hsa05218	Melanoma 
P04637	TRG_NLS_Bipartite_1	hsa05218	Melanoma 
P04637	DEG_MDM2_SWIB_1	hsa05219	Bladder cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05219	Bladder cancer 
P04637	DOC_USP7_MATH_1	hsa05219	Bladder cancer 
P04637	DOC_USP7_UBL2_3	hsa05219	Bladder cancer 
P04637	DOC_WW_Pin1_4	hsa05219	Bladder cancer 
P04637	MOD_CDK_SPxxK_3	hsa05219	Bladder cancer 
P04637	MOD_CK1_1	hsa05219	Bladder cancer 
P04637	MOD_GSK3_1	hsa05219	Bladder cancer 
P04637	MOD_PIKK_1	hsa05219	Bladder cancer 
P04637	MOD_SUMO_for_1	hsa05219	Bladder cancer 
P04637	TRG_NES_CRM1_1	hsa05219	Bladder cancer 
P04637	TRG_NLS_Bipartite_1	hsa05219	Bladder cancer 
P04637	DEG_MDM2_SWIB_1	hsa05220	Chronic myeloid leukemia 
P04637	DOC_CYCLIN_RXL_1	hsa05220	Chronic myeloid leukemia 
P04637	DOC_USP7_MATH_1	hsa05220	Chronic myeloid leukemia 
P04637	DOC_USP7_UBL2_3	hsa05220	Chronic myeloid leukemia 
P04637	DOC_WW_Pin1_4	hsa05220	Chronic myeloid leukemia 
P04637	MOD_CDK_SPxxK_3	hsa05220	Chronic myeloid leukemia 
P04637	MOD_CK1_1	hsa05220	Chronic myeloid leukemia 
P04637	MOD_GSK3_1	hsa05220	Chronic myeloid leukemia 
P04637	MOD_PIKK_1	hsa05220	Chronic myeloid leukemia 
P04637	MOD_SUMO_for_1	hsa05220	Chronic myeloid leukemia 
P04637	TRG_NES_CRM1_1	hsa05220	Chronic myeloid leukemia 
P04637	TRG_NLS_Bipartite_1	hsa05220	Chronic myeloid leukemia 
P04637	DEG_MDM2_SWIB_1	hsa05222	Small cell lung cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05222	Small cell lung cancer 
P04637	DOC_USP7_MATH_1	hsa05222	Small cell lung cancer 
P04637	DOC_USP7_UBL2_3	hsa05222	Small cell lung cancer 
P04637	DOC_WW_Pin1_4	hsa05222	Small cell lung cancer 
P04637	MOD_CDK_SPxxK_3	hsa05222	Small cell lung cancer 
P04637	MOD_CK1_1	hsa05222	Small cell lung cancer 
P04637	MOD_GSK3_1	hsa05222	Small cell lung cancer 
P04637	MOD_PIKK_1	hsa05222	Small cell lung cancer 
P04637	MOD_SUMO_for_1	hsa05222	Small cell lung cancer 
P04637	TRG_NES_CRM1_1	hsa05222	Small cell lung cancer 
P04637	TRG_NLS_Bipartite_1	hsa05222	Small cell lung cancer 
P04637	DEG_MDM2_SWIB_1	hsa05223	Non small cell lung cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05223	Non small cell lung cancer 
P04637	DOC_USP7_MATH_1	hsa05223	Non small cell lung cancer 
P04637	DOC_USP7_UBL2_3	hsa05223	Non small cell lung cancer 
P04637	DOC_WW_Pin1_4	hsa05223	Non small cell lung cancer 
P04637	MOD_CDK_SPxxK_3	hsa05223	Non small cell lung cancer 
P04637	MOD_CK1_1	hsa05223	Non small cell lung cancer 
P04637	MOD_GSK3_1	hsa05223	Non small cell lung cancer 
P04637	MOD_PIKK_1	hsa05223	Non small cell lung cancer 
P04637	MOD_SUMO_for_1	hsa05223	Non small cell lung cancer 
P04637	TRG_NES_CRM1_1	hsa05223	Non small cell lung cancer 
P04637	TRG_NLS_Bipartite_1	hsa05223	Non small cell lung cancer 
P04637	DEG_MDM2_SWIB_1	hsa05230	Central carbon metabolism in cancer 
P04637	DOC_CYCLIN_RXL_1	hsa05230	Central carbon metabolism in cancer 
P04637	DOC_USP7_MATH_1	hsa05230	Central carbon metabolism in cancer 
P04637	DOC_USP7_UBL2_3	hsa05230	Central carbon metabolism in cancer 
P04637	DOC_WW_Pin1_4	hsa05230	Central carbon metabolism in cancer 
P04637	MOD_CDK_SPxxK_3	hsa05230	Central carbon metabolism in cancer 
P04637	MOD_CK1_1	hsa05230	Central carbon metabolism in cancer 
P04637	MOD_GSK3_1	hsa05230	Central carbon metabolism in cancer 
P04637	MOD_PIKK_1	hsa05230	Central carbon metabolism in cancer 
P04637	MOD_SUMO_for_1	hsa05230	Central carbon metabolism in cancer 
P04637	TRG_NES_CRM1_1	hsa05230	Central carbon metabolism in cancer 
P04637	TRG_NLS_Bipartite_1	hsa05230	Central carbon metabolism in cancer 
P04774	LIG_CaM_IQ_9	rno04728	Dopaminergic synapse 
P04819	LIG_PCNA_yPIPBox_3	sce03030	DNA replication 
P04819	LIG_PCNA_yPIPBox_3	sce03410	Base excision repair 
P04819	LIG_PCNA_yPIPBox_3	sce03420	Nucleotide excision repair 
P04819	LIG_PCNA_yPIPBox_3	sce03430	Mismatch repair 
P04921	LIG_PDZ_Class_2	hsa05144	Malaria 
P05067	DOC_WW_Pin1_4	hsa04726	Serotonergic synapse 
P05067	LIG_PTB_Apo_2	hsa04726	Serotonergic synapse 
P05067	LIG_SH2_GRB2like	hsa04726	Serotonergic synapse 
P05067	DOC_WW_Pin1_4	hsa05010	Alzheimer's disease 
P05067	LIG_PTB_Apo_2	hsa05010	Alzheimer's disease 
P05067	LIG_SH2_GRB2like	hsa05010	Alzheimer's disease 
P05106	LIG_PTB_Apo_2	hsa04015	Rap1 signaling pathway 
P05106	LIG_PTB_Phospho_1	hsa04015	Rap1 signaling pathway 
P05106	LIG_SH2_GRB2like	hsa04015	Rap1 signaling pathway 
P05106	LIG_PTB_Apo_2	hsa04145	Phagosome 
P05106	LIG_PTB_Phospho_1	hsa04145	Phagosome 
P05106	LIG_SH2_GRB2like	hsa04145	Phagosome 
P05106	LIG_PTB_Apo_2	hsa04151	PI3K Akt signaling pathway 
P05106	LIG_PTB_Phospho_1	hsa04151	PI3K Akt signaling pathway 
P05106	LIG_SH2_GRB2like	hsa04151	PI3K Akt signaling pathway 
P05106	LIG_PTB_Apo_2	hsa04380	Osteoclast differentiation 
P05106	LIG_PTB_Phospho_1	hsa04380	Osteoclast differentiation 
P05106	LIG_SH2_GRB2like	hsa04380	Osteoclast differentiation 
P05106	LIG_PTB_Apo_2	hsa04510	Focal adhesion 
P05106	LIG_PTB_Phospho_1	hsa04510	Focal adhesion 
P05106	LIG_SH2_GRB2like	hsa04510	Focal adhesion 
P05106	LIG_PTB_Apo_2	hsa04512	ECM receptor interaction 
P05106	LIG_PTB_Phospho_1	hsa04512	ECM receptor interaction 
P05106	LIG_SH2_GRB2like	hsa04512	ECM receptor interaction 
P05106	LIG_PTB_Apo_2	hsa04611	Platelet activation 
P05106	LIG_PTB_Phospho_1	hsa04611	Platelet activation 
P05106	LIG_SH2_GRB2like	hsa04611	Platelet activation 
P05106	LIG_PTB_Apo_2	hsa04640	Hematopoietic cell lineage 
P05106	LIG_PTB_Phospho_1	hsa04640	Hematopoietic cell lineage 
P05106	LIG_SH2_GRB2like	hsa04640	Hematopoietic cell lineage 
P05106	LIG_PTB_Apo_2	hsa04810	Regulation of actin cytoskeleton 
P05106	LIG_PTB_Phospho_1	hsa04810	Regulation of actin cytoskeleton 
P05106	LIG_SH2_GRB2like	hsa04810	Regulation of actin cytoskeleton 
P05106	LIG_PTB_Apo_2	hsa04919	Thyroid hormone signaling pathway 
P05106	LIG_PTB_Phospho_1	hsa04919	Thyroid hormone signaling pathway 
P05106	LIG_SH2_GRB2like	hsa04919	Thyroid hormone signaling pathway 
P05106	LIG_PTB_Apo_2	hsa05205	Proteoglycans in cancer 
P05106	LIG_PTB_Phospho_1	hsa05205	Proteoglycans in cancer 
P05106	LIG_SH2_GRB2like	hsa05205	Proteoglycans in cancer 
P05106	LIG_PTB_Apo_2	hsa05206	MicroRNAs in cancer 
P05106	LIG_PTB_Phospho_1	hsa05206	MicroRNAs in cancer 
P05106	LIG_SH2_GRB2like	hsa05206	MicroRNAs in cancer 
P05106	LIG_PTB_Apo_2	hsa05410	Hypertrophic cardiomyopathy (HCM) 
P05106	LIG_PTB_Phospho_1	hsa05410	Hypertrophic cardiomyopathy (HCM) 
P05106	LIG_SH2_GRB2like	hsa05410	Hypertrophic cardiomyopathy (HCM) 
P05106	LIG_PTB_Apo_2	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC) 
P05106	LIG_PTB_Phospho_1	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC) 
P05106	LIG_SH2_GRB2like	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC) 
P05106	LIG_PTB_Apo_2	hsa05414	Dilated cardiomyopathy 
P05106	LIG_PTB_Phospho_1	hsa05414	Dilated cardiomyopathy 
P05106	LIG_SH2_GRB2like	hsa05414	Dilated cardiomyopathy 
P05107	LIG_PTB_Apo_2	hsa04015	Rap1 signaling pathway 
P05107	LIG_PTB_Apo_2	hsa04145	Phagosome 
P05107	LIG_PTB_Apo_2	hsa04390	Hippo signaling pathway 
P05107	LIG_PTB_Apo_2	hsa04514	Cell adhesion molecules (CAMs) 
P05107	LIG_PTB_Apo_2	hsa04650	Natural killer cell mediated cytotoxicity 
P05107	LIG_PTB_Apo_2	hsa04670	Leukocyte transendothelial migration 
P05107	LIG_PTB_Apo_2	hsa04810	Regulation of actin cytoskeleton 
P05107	LIG_PTB_Apo_2	hsa05133	Pertussis 
P05107	LIG_PTB_Apo_2	hsa05134	Legionellosis 
P05107	LIG_PTB_Apo_2	hsa05140	Leishmaniasis 
P05107	LIG_PTB_Apo_2	hsa05144	Malaria 
P05107	LIG_PTB_Apo_2	hsa05146	Amoebiasis 
P05107	LIG_PTB_Apo_2	hsa05150	Staphylococcus aureus infection 
P05107	LIG_PTB_Apo_2	hsa05152	Tuberculosis 
P05107	LIG_PTB_Apo_2	hsa05166	HTLV I infection 
P05107	LIG_PTB_Apo_2	hsa05323	Rheumatoid arthritis 
P05107	LIG_PTB_Apo_2	hsa05416	Viral myocarditis 
P05132	DOC_AGCK_PIF_3	mmu04010	MAPK signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04014	Ras signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04020	Calcium signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04024	cAMP signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04062	Chemokine signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04114	Oocyte meiosis 
P05132	DOC_AGCK_PIF_3	mmu04210	Apoptosis 
P05132	DOC_AGCK_PIF_3	mmu04261	Adrenergic signaling in cardiomyocytes 
P05132	DOC_AGCK_PIF_3	mmu04270	Vascular smooth muscle contraction 
P05132	DOC_AGCK_PIF_3	mmu04310	Wnt signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04340	Hedgehog signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04540	Gap junction 
P05132	DOC_AGCK_PIF_3	mmu04611	Platelet activation 
P05132	DOC_AGCK_PIF_3	mmu04713	Circadian entrainment 
P05132	DOC_AGCK_PIF_3	mmu04720	Long term potentiation 
P05132	DOC_AGCK_PIF_3	mmu04723	Retrograde endocannabinoid signaling 
P05132	DOC_AGCK_PIF_3	mmu04724	Glutamatergic synapse 
P05132	DOC_AGCK_PIF_3	mmu04725	Cholinergic synapse 
P05132	DOC_AGCK_PIF_3	mmu04726	Serotonergic synapse 
P05132	DOC_AGCK_PIF_3	mmu04727	GABAergic synapse 
P05132	DOC_AGCK_PIF_3	mmu04728	Dopaminergic synapse 
P05132	DOC_AGCK_PIF_3	mmu04740	Olfactory transduction 
P05132	DOC_AGCK_PIF_3	mmu04742	Taste transduction 
P05132	DOC_AGCK_PIF_3	mmu04750	Inflammatory mediator regulation of TRP channels 
P05132	DOC_AGCK_PIF_3	mmu04910	Insulin signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04911	Insulin secretion 
P05132	DOC_AGCK_PIF_3	mmu04912	GnRH signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04913	Ovarian steroidogenesis 
P05132	DOC_AGCK_PIF_3	mmu04914	Progesterone mediated oocyte maturation 
P05132	DOC_AGCK_PIF_3	mmu04915	Estrogen signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04916	Melanogenesis 
P05132	DOC_AGCK_PIF_3	mmu04918	Thyroid hormone synthesis 
P05132	DOC_AGCK_PIF_3	mmu04919	Thyroid hormone signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04921	Oxytocin signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04922	Glucagon signaling pathway 
P05132	DOC_AGCK_PIF_3	mmu04923	Regulation of lipolysis in adipocytes 
P05132	DOC_AGCK_PIF_3	mmu04924	Renin secretion 
P05132	DOC_AGCK_PIF_3	mmu04961	Endocrine and other factor regulated calcium reabsorption 
P05132	DOC_AGCK_PIF_3	mmu04962	Vasopressin regulated water reabsorption 
P05132	DOC_AGCK_PIF_3	mmu04970	Salivary secretion 
P05132	DOC_AGCK_PIF_3	mmu04971	Gastric acid secretion 
P05132	DOC_AGCK_PIF_3	mmu04976	Bile secretion 
P05132	DOC_AGCK_PIF_3	mmu05012	Parkinson's disease 
P05132	DOC_AGCK_PIF_3	mmu05020	Prion diseases 
P05132	DOC_AGCK_PIF_3	mmu05030	Cocaine addiction 
P05132	DOC_AGCK_PIF_3	mmu05031	Amphetamine addiction 
P05132	DOC_AGCK_PIF_3	mmu05032	Morphine addiction 
P05132	DOC_AGCK_PIF_3	mmu05034	Alcoholism 
P05132	DOC_AGCK_PIF_3	mmu05146	Amoebiasis 
P05132	DOC_AGCK_PIF_3	mmu05166	HTLV I infection 
P05132	DOC_AGCK_PIF_3	mmu05169	Epstein Barr virus infection 
P05132	DOC_AGCK_PIF_3	mmu05200	Pathways in cancer 
P05132	DOC_AGCK_PIF_3	mmu05203	Viral carcinogenesis 
P05132	DOC_AGCK_PIF_3	mmu05205	Proteoglycans in cancer 
P05132	DOC_AGCK_PIF_3	mmu05414	Dilated cardiomyopathy 
P05412	DEG_COP1_1	hsa04010	MAPK signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04010	MAPK signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04010	MAPK signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04010	MAPK signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04010	MAPK signaling pathway 
P05412	LIG_KEPE_3	hsa04010	MAPK signaling pathway 
P05412	MOD_GSK3_1	hsa04010	MAPK signaling pathway 
P05412	MOD_PIKK_1	hsa04010	MAPK signaling pathway 
P05412	DEG_COP1_1	hsa04012	ErbB signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04012	ErbB signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04012	ErbB signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04012	ErbB signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04012	ErbB signaling pathway 
P05412	LIG_KEPE_3	hsa04012	ErbB signaling pathway 
P05412	MOD_GSK3_1	hsa04012	ErbB signaling pathway 
P05412	MOD_PIKK_1	hsa04012	ErbB signaling pathway 
P05412	DEG_COP1_1	hsa04024	cAMP signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04024	cAMP signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04024	cAMP signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04024	cAMP signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04024	cAMP signaling pathway 
P05412	LIG_KEPE_3	hsa04024	cAMP signaling pathway 
P05412	MOD_GSK3_1	hsa04024	cAMP signaling pathway 
P05412	MOD_PIKK_1	hsa04024	cAMP signaling pathway 
P05412	DEG_COP1_1	hsa04310	Wnt signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04310	Wnt signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04310	Wnt signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04310	Wnt signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04310	Wnt signaling pathway 
P05412	LIG_KEPE_3	hsa04310	Wnt signaling pathway 
P05412	MOD_GSK3_1	hsa04310	Wnt signaling pathway 
P05412	MOD_PIKK_1	hsa04310	Wnt signaling pathway 
P05412	DEG_COP1_1	hsa04380	Osteoclast differentiation 
P05412	DEG_SCF_FBW7_1	hsa04380	Osteoclast differentiation 
P05412	DOC_MAPK_gen_1	hsa04380	Osteoclast differentiation 
P05412	DOC_MAPK_NFAT4_5	hsa04380	Osteoclast differentiation 
P05412	DOC_WW_Pin1_4	hsa04380	Osteoclast differentiation 
P05412	LIG_KEPE_3	hsa04380	Osteoclast differentiation 
P05412	MOD_GSK3_1	hsa04380	Osteoclast differentiation 
P05412	MOD_PIKK_1	hsa04380	Osteoclast differentiation 
P05412	DEG_COP1_1	hsa04510	Focal adhesion 
P05412	DEG_SCF_FBW7_1	hsa04510	Focal adhesion 
P05412	DOC_MAPK_gen_1	hsa04510	Focal adhesion 
P05412	DOC_MAPK_NFAT4_5	hsa04510	Focal adhesion 
P05412	DOC_WW_Pin1_4	hsa04510	Focal adhesion 
P05412	LIG_KEPE_3	hsa04510	Focal adhesion 
P05412	MOD_GSK3_1	hsa04510	Focal adhesion 
P05412	MOD_PIKK_1	hsa04510	Focal adhesion 
P05412	DEG_COP1_1	hsa04620	Toll like receptor signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04620	Toll like receptor signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04620	Toll like receptor signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04620	Toll like receptor signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04620	Toll like receptor signaling pathway 
P05412	LIG_KEPE_3	hsa04620	Toll like receptor signaling pathway 
P05412	MOD_GSK3_1	hsa04620	Toll like receptor signaling pathway 
P05412	MOD_PIKK_1	hsa04620	Toll like receptor signaling pathway 
P05412	DEG_COP1_1	hsa04660	T cell receptor signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04660	T cell receptor signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04660	T cell receptor signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04660	T cell receptor signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04660	T cell receptor signaling pathway 
P05412	LIG_KEPE_3	hsa04660	T cell receptor signaling pathway 
P05412	MOD_GSK3_1	hsa04660	T cell receptor signaling pathway 
P05412	MOD_PIKK_1	hsa04660	T cell receptor signaling pathway 
P05412	DEG_COP1_1	hsa04662	B cell receptor signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04662	B cell receptor signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04662	B cell receptor signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04662	B cell receptor signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04662	B cell receptor signaling pathway 
P05412	LIG_KEPE_3	hsa04662	B cell receptor signaling pathway 
P05412	MOD_GSK3_1	hsa04662	B cell receptor signaling pathway 
P05412	MOD_PIKK_1	hsa04662	B cell receptor signaling pathway 
P05412	DEG_COP1_1	hsa04668	TNF signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04668	TNF signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04668	TNF signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04668	TNF signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04668	TNF signaling pathway 
P05412	LIG_KEPE_3	hsa04668	TNF signaling pathway 
P05412	MOD_GSK3_1	hsa04668	TNF signaling pathway 
P05412	MOD_PIKK_1	hsa04668	TNF signaling pathway 
P05412	DEG_COP1_1	hsa04722	Neurotrophin signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04722	Neurotrophin signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04722	Neurotrophin signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04722	Neurotrophin signaling pathway 
P05412	DOC_WW_Pin1_4	hsa04722	Neurotrophin signaling pathway 
P05412	LIG_KEPE_3	hsa04722	Neurotrophin signaling pathway 
P05412	MOD_GSK3_1	hsa04722	Neurotrophin signaling pathway 
P05412	MOD_PIKK_1	hsa04722	Neurotrophin signaling pathway 
P05412	DEG_COP1_1	hsa04912	GnRH signaling pathway 
P05412	DEG_SCF_FBW7_1	hsa04912	GnRH signaling pathway 
P05412	DOC_MAPK_gen_1	hsa04912	GnRH signaling pathway 
P05412	DOC_MAPK_NFAT4_5	hsa04912	GnRH signaling pathway 
